date,info by,author_name,author_location,type of review,title,rated,time_posted,paragraph,date_of_experience,reply_author,reply_date,reply_paragraph
2024-09-12 19:30:27,Info for Tara,Tara,US,Verified,Great experience!,5.0,2024-02-08T22:06:27.000Z,No more hot flashes and my doctor is very kind and responds in a timely manner.,08 February 2024,Reply from By Winona,2024-02-09T00:35:36.000Z,"Thank you, Tara!You deserve to have a doctor who is not only knowledgeable, but who is also kind and responsive when you have questions or concerns! No longer having to experience those horrible hot flashes, is also a plus. :)"
2024-09-12 19:30:27,Info for Kelli,Kelli,US,Verified,Great company that supports women!,5.0,2024-02-08T21:30:51.000Z,Dr. Green has been wonderful. The whole thing is a very easy process and I feel so much better. My hot flashes are minimal and my energy has increased. Very pleased!,08 February 2024,Reply from By Winona,2024-02-09T00:40:46.000Z,"We appreciate you taking the time to post your feedback, Kelli!We agree that Dr. Green is a wonderful doctor :)We try and make the process of obtaining your HRT medication, as quick and easy as possible!We are also excited to hear that you have some of your energy back and that your hot flashes have diminished. There is no need to suffer through those menopause symptoms!"
2024-09-12 19:30:27,Info for ashley beasley,ashley beasley,US,Verified,Get Your Life Back!!!,5.0,2024-02-08T18:29:18.000Z,"Winona products gave me my life back! Hot flashes, cold flashes, brain fog, sleepiness and overall bad mood have been helped so much by the BHRT and DHEA! I can sleep again and feel like my old/young self!",08 February 2024,Reply from By Winona,2024-02-08T19:51:27.000Z,"That is so wonderful to hear, Ashley! There is no need to suffer through all of those menopause symptoms!We are thrilled that you are finally feeling like yourself again. :)"
2024-09-12 19:30:27,Info for Adriana,Adriana,US,Verified,Great customer service,5.0,2024-02-08T13:19:57.000Z,"Great customer service, wonderful support from doctor and fast shipping.",01 February 2024,Reply from By Winona,2024-02-08T19:49:41.000Z,"Thank you for your feedback, Adriana!We understand the importance of not only receiving  support from your Winona doctor, but also the support you receive from Patient Care Services :)Fast shipping is is a priority to us, as we understand that you want to receive your order quickly, so that you can start feeling relief. :)"
2024-09-12 19:30:27,Info for Alicia,Alicia,US,Verified,I’m so happy,5.0,2024-02-08T09:29:06.000Z,"I’m so happy! I’d been trying HRT through my local physician but he’s always in a hurry and he doesn’t specialize in perimenopause or anything like it, and getting refills was a pain, visits were expensive, it just wasn’t quite right. I saw the ad for Winona and thought it was worth a shot and I’ve been so impressed and happy. I love that I can talk to the Dr any time I need to, the medicines come straight to my house, and he really listened to what I wanted and helped me get that. I’m super happy with the service, the speed, and it’s so convenient. The prescription drugs cost more, but the dr care is free, so that’s a win to me. I’m very happy with the whole process. I first sent in my message the night before thanksgiving, and he responded right away, which I was very pleased and touched by. I feel cared for and listened to, and I love that helping pre, peri, and menopausal women feel better is their whole purpose. Huge fan. Highly recommend.",08 February 2024,Reply from By Winona,2024-02-08T13:34:33.000Z,"That is exactly our purpose, Alicia!Women going through menopause are often largely ignored in our society.  They are miserable, ashamed to voice their complaints, and feel invisible. The topic makes people uncomfortable, so they are pushed aside or told to ""deal with it"". Our goal is to change that!Women going through their menopause journey are entitled to good health and to feel their best as they meet the challenges in the second half of their life....and they deserve those things is a supportive, caring, and safe environment!We are thrilled that you are so happy!"
2024-09-12 19:30:27,Info for Pamela,Pamela,US,Verified,The doctor listened to me and was very…,5.0,2024-02-08T02:16:55.000Z,The doctor listened to me and was very helpful,07 February 2024,Reply from By Winona,2024-02-08T13:25:32.000Z,"Communication is key, Pamela, to making sure you are prescribed the treatment plan that will work for you.Our doctors truly listen to you and want to know how your symptoms affect the quality of your life so that they can help relieve them!Thank you for trusting us with your HRT!"
2024-09-12 19:30:27,Info for Karen,Karen,US,Verified,Appreciated the physician addressing my…,5.0,2024-02-07T19:21:34.000Z,Appreciated the physician addressing my concerns and the 3 month follow up. The experience was like meeting with my regular GP. I love the convenience of receiving the HRT at home.,25 January 2024,Reply from By Winona,2024-02-08T13:21:14.000Z,"Perfect, Karen! Working with Winona for your HRT is just like working with your regular doctor, except it is much easier!You don't have to waste time driving to the appointment, waiting in the waiting room, or picking up your medications at the pharmacy!Your Winona doctor is always available for free, continued service for any questions or concerns.  No appointment needed!We are so glad that you are having a good experience!"
2024-09-12 19:30:27,Info for Michelle,Michelle,US,Verified,Try it! It works!,5.0,2024-02-07T05:39:12.000Z,"The process is fast, efficient and easy! The provider listened to my concerns and the prescription for HRT and DHEA greatly reduced my hot flashes and my joint pain. This works! Don’t hesitate to try this, you won’t regret it!",01 February 2024,Reply from By Winona,2024-02-07T13:19:47.000Z,"Thanks for the love, Michelle!  Our doctors and staff work hard every day to ensure that your experience with Winona is always worth 5 stars.  We fully stand behind the effectiveness of our HRT, but most importantly, we stand behind YOU!  You deserve to feel your best at this time in your life, and we are here to support you and ensure that happens :)"
2024-09-12 19:30:27,Info for Julie,Julie,US,Verified,Very Supportive,5.0,2024-02-07T02:14:01.000Z,They are extremely caring and check in with you to make sure everything is working. Appreciate their support and expertise.,06 February 2024,Reply from By Winona,2024-02-07T13:22:42.000Z,"Awwe, thanks so much, Julie!We are grateful to be able to be such an integral part of your self-care! Our doctors and staff at Winona DO care, and we want you to feel your absolute best as you meet the challenges of your menopause journey."
2024-09-12 19:30:27,Info for Allison,Allison,US,Verified,The communication and ease of this was…,4.0,2024-02-06T20:58:10.000Z,"The communication and ease of this was wonderful.  I took matters into my own hands because I couldn’t get a Dr to take me serious and help,  although now I found a Dr who is doing the things to figure out why I am having the issues I am.",06 February 2024,Reply from By Winona,2024-02-07T14:59:38.000Z,"We appreciate your feedback, Allison!We are also happy that we were able to help you become an advocate for yourself and find a doctor willing to help you!Above all else, menopause education and empowerment are at the crux of what we do.We want women to know that how they feel matters and that their symptoms are valid...and most importantly, treatable!There is no reason to suffer!"
2024-09-12 19:30:27,Info for Donna,Donna,US,Verified,The best,5.0,2024-02-06T19:38:51.000Z,"The best!  The Dr and his team totally understand the challenges faced by older women in terms of vaginal dryness due to lack of HRT and a great cream- and the effect that it has on a woman's sexual well being.Prior to finding Winona, I had been on this miserable, expensive Premarin cream, which was worse than useless, even after 2 expensive scripts.  I am a believer!!",29 January 2024,Reply from By Winona,2024-02-07T13:27:49.000Z,"We DO understand, Donna!Most of the doctors and staff at Winona have been through menopause themselves, so we understand what its like to ""lose"" yourself to the overwhelming and debilitating symptoms. And be assured that even our male doctors understand how difficult it is to navigate the changes occurring to your body. We are honored that you chose us for your HRT, and that we are helping you feel like yourself again!"
